,topkills1,topdeaths1,topassists1,topdoublekills1,toptriplekills1,topquadrakills1,toppentakills1,topdamagetochampions1,topdpm1,topdamageshare1,topdamagetakenperminute1,topwardsplaced1,topwpm1,topcontrolwardsbought1,topvspm1,toptotalgold1,topearned gpm1,topearnedgoldshare1,topcspm1,topgolddiffat101,topxpdiffat101,topcsdiffat101,topgolddiffat151,topxpdiffat151,topcsdiffat151,jgkills1,jgdeaths1,jgassists1,jgdoublekills1,jgtriplekills1,jgquadrakills1,jgpentakills1,jgdamagetochampions1,jgdpm1,jgdamageshare1,jgdamagetakenperminute1,jgwardsplaced1,jgwpm1,jgcontrolwardsbought1,jgvspm1,jgtotalgold1,jgearned gpm1,jgearnedgoldshare1,jgcspm1,jggolddiffat101,jgxpdiffat101,jgcsdiffat101,jggolddiffat151,jgxpdiffat151,jgcsdiffat151,midkills1,middeaths1,midassists1,middoublekills1,midtriplekills1,midquadrakills1,midpentakills1,middamagetochampions1,middpm1,middamageshare1,middamagetakenperminute1,midwardsplaced1,midwpm1,midcontrolwardsbought1,midvspm1,midtotalgold1,midearned gpm1,midearnedgoldshare1,midcspm1,midgolddiffat101,midxpdiffat101,midcsdiffat101,midgolddiffat151,midxpdiffat151,midcsdiffat151,botkills1,botdeaths1,botassists1,botdoublekills1,bottriplekills1,botquadrakills1,botpentakills1,botdamagetochampions1,botdpm1,botdamageshare1,botdamagetakenperminute1,botwardsplaced1,botwpm1,botcontrolwardsbought1,botvspm1,bottotalgold1,botearned gpm1,botearnedgoldshare1,botcspm1,botgolddiffat101,botxpdiffat101,botcsdiffat101,botgolddiffat151,botxpdiffat151,botcsdiffat151,supkills1,supdeaths1,supassists1,supdoublekills1,suptriplekills1,supquadrakills1,suppentakills1,supdamagetochampions1,supdpm1,supdamageshare1,supdamagetakenperminute1,supwardsplaced1,supwpm1,supcontrolwardsbought1,supvspm1,suptotalgold1,supearned gpm1,supearnedgoldshare1,supcspm1,supgolddiffat101,supxpdiffat101,supcsdiffat101,supgolddiffat151,supxpdiffat151,supcsdiffat151,topkills0,topdeaths0,topassists0,topdoublekills0,toptriplekills0,topquadrakills0,toppentakills0,topdamagetochampions0,topdpm0,topdamageshare0,topdamagetakenperminute0,topwardsplaced0,topwpm0,topcontrolwardsbought0,topvspm0,toptotalgold0,topearned gpm0,topearnedgoldshare0,topcspm0,topgolddiffat100,topxpdiffat100,topcsdiffat100,topgolddiffat150,topxpdiffat150,topcsdiffat150,jgkills0,jgdeaths0,jgassists0,jgdoublekills0,jgtriplekills0,jgquadrakills0,jgpentakills0,jgdamagetochampions0,jgdpm0,jgdamageshare0,jgdamagetakenperminute0,jgwardsplaced0,jgwpm0,jgcontrolwardsbought0,jgvspm0,jgtotalgold0,jgearned gpm0,jgearnedgoldshare0,jgcspm0,jggolddiffat100,jgxpdiffat100,jgcsdiffat100,jggolddiffat150,jgxpdiffat150,jgcsdiffat150,midkills0,middeaths0,midassists0,middoublekills0,midtriplekills0,midquadrakills0,midpentakills0,middamagetochampions0,middpm0,middamageshare0,middamagetakenperminute0,midwardsplaced0,midwpm0,midcontrolwardsbought0,midvspm0,midtotalgold0,midearned gpm0,midearnedgoldshare0,midcspm0,midgolddiffat100,midxpdiffat100,midcsdiffat100,midgolddiffat150,midxpdiffat150,midcsdiffat150,botkills0,botdeaths0,botassists0,botdoublekills0,bottriplekills0,botquadrakills0,botpentakills0,botdamagetochampions0,botdpm0,botdamageshare0,botdamagetakenperminute0,botwardsplaced0,botwpm0,botcontrolwardsbought0,botvspm0,bottotalgold0,botearned gpm0,botearnedgoldshare0,botcspm0,botgolddiffat100,botxpdiffat100,botcsdiffat100,botgolddiffat150,botxpdiffat150,botcsdiffat150,supkills0,supdeaths0,supassists0,supdoublekills0,suptriplekills0,supquadrakills0,suppentakills0,supdamagetochampions0,supdpm0,supdamageshare0,supdamagetakenperminute0,supwardsplaced0,supwpm0,supcontrolwardsbought0,supvspm0,suptotalgold0,supearned gpm0,supearnedgoldshare0,supcspm0,supgolddiffat100,supxpdiffat100,supcsdiffat100,supgolddiffat150,supxpdiffat150,supcsdiffat150,gamelength,winner
324,1.0,6.0,5.0,0.0,0.0,0.0,0.0,20043.0,588.9226,0.352932,573.7904,11.0,0.3232,2.0,1.0284,12400.0,233.859,0.251114,7.8452,1669.0,515.0,26.0,1191.0,-29.0,20.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,6382.0,187.522,0.112379,1012.8893,23.0,0.6758,14.0,1.1459,9490.0,148.3546,0.159298,4.6425,659.0,362.0,5.0,122.0,143.0,9.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,13852.0,407.0127,0.243916,644.9853,13.0,0.382,2.0,0.8815,13330.0,261.1851,0.280458,9.8139,43.0,-116.0,1.0,129.0,-744.0,-5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9101.0,267.4143,0.160257,68.1391,15.0,0.4407,4.0,1.3516,12417.0,234.3585,0.251651,8.9912,-1726.0,-1049.0,-16.0,-1899.0,-1054.0,-22.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,7412.0,217.7865,0.130516,216.9638,55.0,1.6161,16.0,2.2331,6263.0,53.5357,0.0574791,0.1763,-484.0,44.0,-12.0,-762.0,17.0,-16.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,8799.0,258.5406,0.140609,576.9638,13.0,0.382,6.0,1.2635,12381.0,233.3007,0.177224,6.2292,-1669.0,-515.0,-26.0,-1191.0,29.0,-20.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,9382.0,275.6709,0.149925,749.2654,9.0,0.2644,7.0,1.5573,12711.0,242.9971,0.184589,4.8776,-659.0,-362.0,-5.0,-122.0,-143.0,-9.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,16558.0,486.523,0.264598,459.9314,16.0,0.4701,7.0,1.5867,13764.0,273.9373,0.208094,8.4329,-43.0,116.0,-1.0,-129.0,744.0,5.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,21729.0,638.4623,0.347231,207.1499,16.0,0.4701,4.0,2.3213,19305.0,436.7483,0.331775,10.9305,1726.0,1049.0,16.0,1899.0,1054.0,22.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,6110.0,179.5299,0.0976381,444.1822,66.0,1.9393,22.0,3.4966,8846.0,129.4319,0.0983183,0.9109,484.0,-44.0,12.0,762.0,-17.0,16.0,2042,0
325,4.0,3.0,5.0,0.0,0.0,0.0,0.0,15472.0,499.9031,0.233455,822.4233,12.0,0.3877,3.0,1.1955,13424.0,302.4233,0.231671,8.0129,330.0,-131.0,-1.0,214.0,-121.0,-6.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,5990.0,193.538,0.0903824,710.5654,10.0,0.3231,10.0,1.7124,10068.0,193.9903,0.148607,4.8465,-102.0,-186.0,-1.0,-577.0,-234.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,13015.0,420.517,0.196382,775.7997,10.0,0.3231,2.0,1.0339,12233.0,263.9418,0.202193,9.3053,284.0,-669.0,4.0,573.0,-478.0,12.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,26380.0,852.3425,0.398044,367.5929,19.0,0.6139,7.0,2.1002,16196.0,391.9871,0.300281,10.6947,341.0,618.0,6.0,1054.0,872.0,13.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,5417.0,175.0242,0.0817364,182.4233,41.0,1.3247,10.0,2.6817,8801.0,153.0533,0.117248,0.4523,595.0,-114.0,-2.0,1117.0,54.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,16399.0,529.8546,0.285428,631.5347,16.0,0.517,6.0,1.0662,10912.0,221.2601,0.250484,7.5606,-330.0,131.0,1.0,-214.0,121.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,6679.0,215.7997,0.11625,857.609,10.0,0.3231,9.0,0.937,9543.0,177.0275,0.20041,4.5234,102.0,186.0,1.0,577.0,234.0,-5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12640.0,408.4006,0.220002,524.0065,25.0,0.8078,7.0,1.9386,9332.0,170.21,0.192692,7.3667,-284.0,669.0,-4.0,-573.0,478.0,-12.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,17140.0,553.7964,0.298326,382.1971,16.0,0.517,5.0,1.3893,11817.0,250.5008,0.283586,9.1761,-341.0,-618.0,-6.0,-1054.0,-872.0,-13.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4596.0,148.4976,0.0799944,316.4782,41.0,1.3247,9.0,2.1648,6055.0,64.3296,0.0728292,0.3554,-595.0,114.0,2.0,-1117.0,-54.0,-1.0,1857,1
326,4.0,0.0,4.0,1.0,0.0,0.0,0.0,23253.0,747.6849,0.329381,598.746,19.0,0.6109,8.0,1.7042,15050.0,352.6688,0.282036,8.6495,750.0,1003.0,26.0,2560.0,2945.0,56.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,9519.0,306.0772,0.134838,912.7331,20.0,0.6431,11.0,1.3505,9494.0,174.0193,0.139163,4.373,-434.0,-447.0,-7.0,-537.0,-166.0,-10.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,18132.0,583.0225,0.256842,659.1318,16.0,0.5145,4.0,1.3826,12367.0,266.3987,0.213043,7.1061,677.0,-19.0,0.0,239.0,-344.0,-9.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,15882.0,510.6752,0.22497,460.2572,10.0,0.3215,2.0,1.0611,14894.0,347.6527,0.278024,9.1318,-885.0,-489.0,-8.0,-128.0,-670.0,-16.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,3810.0,122.508,0.0539691,505.0161,31.0,0.9968,10.0,2.7653,7494.0,109.7106,0.0877334,1.1254,-744.0,46.0,12.0,-975.0,239.0,13.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,15023.0,483.0547,0.228549,735.9164,20.0,0.6431,9.0,1.2219,9858.0,185.7235,0.198488,6.881,-750.0,-1003.0,-26.0,-2560.0,-2945.0,-56.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10790.0,346.9453,0.164151,882.3151,11.0,0.3537,10.0,1.6399,9833.0,184.9196,0.197629,5.3376,434.0,447.0,7.0,537.0,166.0,10.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,16738.0,538.1994,0.25464,501.7363,12.0,0.3859,2.0,1.0289,10769.0,215.0161,0.229795,8.3923,-677.0,19.0,0.0,-239.0,344.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,10239.0,329.2283,0.155769,488.8424,14.0,0.4502,6.0,1.2862,11831.0,249.164,0.266291,9.5177,885.0,489.0,8.0,128.0,670.0,16.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,12942.0,416.1415,0.19689,342.1865,50.0,1.6077,11.0,3.6013,7219.0,100.8682,0.107797,0.7074,744.0,-46.0,-12.0,975.0,-239.0,-13.0,1866,1
327,2.0,2.0,4.0,0.0,0.0,0.0,0.0,15011.0,643.3286,0.260012,596.8714,12.0,0.5143,4.0,1.1571,8803.0,243.0429,0.177492,7.1571,-184.0,-92.0,-9.0,-260.0,205.0,-6.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,10732.0,459.9429,0.185893,948.6857,8.0,0.3429,6.0,1.4571,9925.0,291.1286,0.212606,5.1429,269.0,-45.0,-4.0,724.0,59.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9860.0,422.5714,0.170789,631.3714,8.0,0.3429,4.0,1.1143,9995.0,294.1286,0.214797,9.3857,-54.0,-229.0,-4.0,594.0,208.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,11272.0,483.0857,0.195247,274.5,13.0,0.5571,6.0,1.1143,11342.0,351.8571,0.256952,9.6429,297.0,106.0,26.0,2592.0,1719.0,66.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,10857.0,465.3,0.188059,295.9286,43.0,1.8429,13.0,3.1714,7546.0,189.1714,0.138153,1.1143,111.0,127.0,4.0,1279.0,959.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10071.0,431.6143,0.258582,543.6429,8.0,0.3429,3.0,0.9429,7900.0,204.3429,0.249746,7.9286,184.0,92.0,9.0,260.0,-205.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5774.0,247.4571,0.148253,853.5,10.0,0.4286,11.0,1.4143,6529.0,145.5857,0.17794,4.6286,-269.0,45.0,4.0,-724.0,-59.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,11416.0,489.2571,0.293116,617.5286,5.0,0.2143,0.0,0.9429,8177.0,216.2143,0.264254,8.4857,54.0,229.0,4.0,-594.0,-208.0,-3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,7532.0,322.8,0.193391,607.2,10.0,0.4286,2.0,1.0714,6818.0,157.9714,0.193076,5.9143,-297.0,-106.0,-26.0,-2592.0,-1719.0,-66.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4154.0,178.0286,0.106658,395.0143,27.0,1.1571,8.0,2.1429,5327.0,94.0714,0.114985,0.2571,-111.0,-127.0,-4.0,-1279.0,-959.0,-9.0,1400,1
328,1.0,5.0,3.0,0.0,0.0,0.0,0.0,8530.0,406.1905,0.239863,1000.0,10.0,0.4762,5.0,0.8571,6478.0,172.9524,0.201655,6.0,-964.0,-767.0,-38.0,-2336.0,-813.0,-46.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,6031.0,287.1905,0.169591,935.0476,14.0,0.6667,8.0,1.2381,6412.0,169.8095,0.19799,4.9048,-1573.0,-593.0,-8.0,-2973.0,-914.0,-12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8736.0,416.0,0.245655,550.8095,4.0,0.1905,1.0,0.6667,6754.0,186.0952,0.216979,7.8571,-500.0,416.0,1.0,-2137.0,-40.0,-10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8914.0,424.4762,0.250661,577.7619,6.0,0.2857,1.0,1.7619,8193.0,254.619,0.296874,8.8571,-98.0,43.0,-1.0,294.0,59.0,-3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3351.0,159.5714,0.0942298,348.2857,25.0,1.1905,5.0,2.7619,4404.0,74.1905,0.0865027,0.381,-12.0,-26.0,2.0,-296.0,51.0,3.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,18636.0,887.4286,0.315688,570.9048,10.0,0.4762,3.0,0.9048,11233.0,399.381,0.267964,9.0476,964.0,767.0,38.0,2336.0,813.0,46.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,15087.0,718.4286,0.255569,900.619,6.0,0.2857,4.0,1.619,10722.0,375.0476,0.251637,5.8095,1573.0,593.0,8.0,2973.0,914.0,12.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,10767.0,512.7143,0.18239,550.0,7.0,0.3333,2.0,0.9524,10096.0,345.2381,0.231637,8.4762,500.0,-416.0,-1.0,2137.0,40.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7724.0,367.8095,0.130842,416.7619,10.0,0.4762,5.0,0.9048,7971.0,244.0476,0.163743,9.4762,98.0,-43.0,1.0,-294.0,-59.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6819.0,324.7143,0.115512,252.1429,27.0,1.2857,6.0,1.6667,5507.0,126.7143,0.0850187,0.1905,12.0,26.0,-2.0,296.0,-51.0,-3.0,1260,0
329,4.0,2.0,5.0,1.0,0.0,0.0,0.0,13966.0,513.4559,0.24966,894.0441,11.0,0.4044,5.0,1.1029,11998.0,308.5662,0.219959,9.2279,1241.0,1495.0,25.0,2014.0,2027.0,40.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,10360.0,380.8824,0.185198,999.8162,8.0,0.2941,8.0,2.2059,10677.0,260.0,0.18534,6.7647,108.0,4.0,-2.0,1162.0,1277.0,24.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,10022.0,368.4559,0.179156,230.2206,6.0,0.2206,4.0,1.1029,12378.0,322.5368,0.229918,10.1103,-33.0,-128.0,-2.0,92.0,-685.0,-19.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,18310.0,673.1618,0.327315,226.8015,13.0,0.4779,3.0,1.6176,13998.0,382.0956,0.272374,10.9926,27.0,362.0,6.0,1295.0,888.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3282.0,120.6618,0.05867,109.7426,35.0,1.2868,12.0,2.5,7131.0,129.6324,0.0924094,0.625,-302.0,-475.0,-16.0,357.0,383.0,-19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9331.0,343.0515,0.254369,742.2059,13.0,0.4779,5.0,0.8456,9291.0,209.0441,0.226506,8.2721,-1241.0,-1495.0,-25.0,-2014.0,-2027.0,-40.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,6921.0,254.4485,0.188671,823.5294,10.0,0.3676,10.0,1.7279,8298.0,172.5368,0.18695,4.9265,-108.0,-4.0,2.0,-1162.0,-1277.0,-24.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,9450.0,347.4265,0.257613,302.1324,9.0,0.3309,5.0,0.6985,9973.0,234.1176,0.253674,10.0,33.0,128.0,2.0,-92.0,685.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8936.0,328.5294,0.243601,425.8456,12.0,0.4412,4.0,0.9926,9674.0,223.125,0.241763,9.0809,-27.0,-362.0,-6.0,-1295.0,-888.0,-18.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2045.0,75.1838,0.0557479,502.4265,37.0,1.3603,13.0,2.6471,5892.0,84.0809,0.0911072,1.5074,302.0,475.0,16.0,-357.0,-383.0,19.0,1632,1
330,2.0,1.0,6.0,0.0,0.0,0.0,0.0,10701.0,408.9554,0.242505,672.6115,11.0,0.4204,5.0,1.1465,11906.0,322.0892,0.252543,9.3631,710.0,881.0,14.0,1731.0,1554.0,31.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,6843.0,261.5159,0.155075,626.9809,8.0,0.3057,6.0,1.9873,9425.0,227.2739,0.178197,6.535,328.0,242.0,1.0,257.0,-238.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9814.0,375.0573,0.222404,304.1656,9.0,0.3439,6.0,0.879,10409.0,264.879,0.207683,8.4841,503.0,-109.0,-1.0,1254.0,112.0,14.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,13101.0,500.6752,0.296893,440.9427,12.0,0.4586,3.0,1.7962,12299.0,337.1083,0.264319,10.5096,148.0,369.0,18.0,-130.0,263.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3668.0,140.1783,0.0831237,169.6815,35.0,1.3376,14.0,2.5223,6724.0,124.051,0.0972581,0.535,-592.0,110.0,-14.0,-451.0,-782.0,-20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8507.0,325.1083,0.2477,421.4522,13.0,0.4968,5.0,0.9554,10846.0,281.5796,0.258485,9.4395,-710.0,-881.0,-14.0,-1731.0,-1554.0,-31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5959.0,227.7325,0.173509,739.2994,13.0,0.4968,12.0,2.2166,7838.0,166.6242,0.152952,5.3121,-328.0,-242.0,-1.0,-257.0,238.0,-3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5783.0,221.0064,0.168385,434.4459,8.0,0.3057,6.0,0.9554,10951.0,285.5924,0.262169,9.7452,-503.0,109.0,1.0,-1254.0,-112.0,-14.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,11955.0,456.879,0.348096,347.121,11.0,0.4204,4.0,0.6879,10035.0,250.586,0.230032,9.4777,-148.0,-369.0,-18.0,130.0,-263.0,-11.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2140.0,81.7834,0.0623107,378.8408,30.0,1.1465,8.0,2.1401,6225.0,104.9809,0.0963618,1.3758,592.0,-110.0,14.0,451.0,782.0,20.0,1570,1
331,4.0,3.0,4.0,1.0,1.0,0.0,0.0,18315.0,531.8974,0.288857,943.5334,11.0,0.3195,5.0,1.3359,14359.0,286.6118,0.23859,7.7832,508.0,233.0,28.0,776.0,519.0,27.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,7574.0,219.9613,0.119454,807.4153,14.0,0.4066,8.0,2.2072,13138.0,251.152,0.209071,5.7793,24.0,650.0,11.0,800.0,812.0,21.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,11744.0,341.0649,0.185222,491.5586,19.0,0.5518,8.0,1.4521,13062.0,248.9448,0.207234,7.9284,-229.0,-509.0,-3.0,-482.0,-775.0,-7.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,22472.0,652.6234,0.35442,416.515,11.0,0.3195,3.0,0.9584,14783.0,298.9255,0.248841,9.3514,-1089.0,-616.0,0.0,-1693.0,-1641.0,-19.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,3300.0,95.8374,0.0520464,382.5073,53.0,1.5392,13.0,3.3688,8472.0,115.6438,0.0962643,1.0165,87.0,-361.0,-7.0,-141.0,-320.0,-2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,16206.0,470.6486,0.225723,693.514,20.0,0.5808,7.0,1.5102,11948.0,216.5924,0.211893,6.97,-508.0,-233.0,-28.0,-776.0,-519.0,-27.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,11658.0,338.5673,0.162377,1003.243,21.0,0.6099,10.0,1.394,10072.0,162.1104,0.158592,4.9952,-24.0,-650.0,-11.0,-800.0,-812.0,-21.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,17726.0,514.7919,0.246894,437.0474,15.0,0.4356,1.0,1.0745,12173.0,223.1268,0.218286,7.6089,229.0,509.0,3.0,482.0,775.0,7.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,22598.0,656.2827,0.314753,363.2817,12.0,0.3485,3.0,1.7135,16099.0,337.1442,0.329834,10.0484,1089.0,616.0,0.0,1693.0,1641.0,19.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,3608.0,104.7822,0.0502535,412.0136,62.0,1.8006,21.0,3.3688,7355.0,83.2043,0.0813949,0.9293,-87.0,361.0,7.0,141.0,320.0,2.0,2066,1
332,2.0,2.0,8.0,1.0,0.0,0.0,0.0,13147.0,375.4498,0.146717,1133.7744,12.0,0.3427,4.0,1.3422,11943.0,210.7853,0.166838,6.8824,-36.0,-318.0,-2.0,502.0,738.0,13.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,17582.0,502.1038,0.19621,1117.6392,8.0,0.2285,6.0,1.3708,12003.0,212.4988,0.168194,4.9119,299.0,193.0,-1.0,411.0,-93.0,-4.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,30546.0,872.3275,0.340885,682.6464,18.0,0.514,7.0,1.742,16877.0,351.6897,0.278359,8.7673,95.0,-101.0,-7.0,-332.0,-890.0,-18.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,24484.0,699.2099,0.273235,416.6587,14.0,0.3998,3.0,1.4279,17174.0,360.1713,0.285071,9.7668,-393.0,20.0,-12.0,-744.0,394.0,-9.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,3849.0,109.9191,0.0429538,216.3256,50.0,1.4279,12.0,3.0271,9054.0,128.2818,0.101539,0.5426,-80.0,-464.0,-4.0,-71.0,-736.0,-3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7896.0,225.4926,0.0880886,888.7197,18.0,0.514,7.0,0.8853,10691.0,175.0309,0.180872,6.8824,36.0,318.0,2.0,-502.0,-738.0,-13.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,5997.0,171.2613,0.0669032,1018.6292,22.0,0.6283,16.0,1.5136,9436.0,139.1909,0.143838,5.0833,-299.0,-193.0,1.0,-411.0,93.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,23282.0,664.8834,0.259736,612.1656,15.0,0.4284,5.0,1.0566,14141.0,273.5554,0.282679,10.3665,-95.0,101.0,7.0,332.0,890.0,18.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,47751.0,1363.6649,0.532715,436.1352,10.0,0.2856,1.0,1.3137,15328.0,307.4536,0.317706,10.1951,393.0,-20.0,12.0,744.0,-394.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4711.0,134.5359,0.0525564,378.5626,41.0,1.1709,9.0,2.9415,7100.0,72.4798,0.0749048,0.7711,80.0,464.0,4.0,71.0,736.0,3.0,2101,1
333,0.0,11.0,5.0,0.0,0.0,0.0,0.0,10626.0,261.5094,0.10661,1574.5201,15.0,0.3692,8.0,1.1321,10937.0,139.9836,0.134011,5.1928,-1948.0,-929.0,-35.0,-2849.0,-1141.0,-36.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,9162.0,225.4799,0.0919215,895.0533,11.0,0.2707,9.0,1.895,13163.0,194.7662,0.186457,5.2174,-260.0,-96.0,0.0,353.0,680.0,11.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,45027.0,1108.1296,0.451752,556.9811,24.0,0.5906,8.0,1.6489,15993.0,264.4135,0.253134,9.1058,-91.0,284.0,15.0,257.0,733.0,15.0,7.0,4.0,5.0,2.0,0.0,0.0,0.0,31631.0,778.4495,0.317351,517.2354,12.0,0.2953,1.0,1.5012,20218.0,368.3921,0.352679,10.0164,-649.0,-525.0,-3.0,831.0,-1134.0,-15.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,3226.0,79.3929,0.0323662,423.2732,52.0,1.2797,13.0,2.5103,8378.0,77.0057,0.0737189,0.3199,-834.0,-593.0,-18.0,-535.0,-912.0,-26.0,5.0,4.0,9.0,1.0,1.0,0.0,0.0,15604.0,384.0197,0.11108,844.9959,16.0,0.3938,4.0,0.8614,17369.0,298.2773,0.223806,7.3339,1948.0,929.0,35.0,2849.0,1141.0,36.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,15936.0,392.1903,0.113444,974.4463,9.0,0.2215,7.0,1.5505,14819.0,235.5209,0.176718,5.0205,260.0,96.0,0.0,-353.0,-680.0,-11.0,9.0,1.0,13.0,1.0,0.0,0.0,0.0,45296.0,1114.7498,0.322449,486.7678,21.0,0.5168,6.0,1.0829,16984.0,288.8023,0.216697,7.1862,91.0,-284.0,-15.0,-257.0,-733.0,-15.0,9.0,1.0,13.0,2.0,0.0,0.0,0.0,57326.0,1410.8121,0.408087,358.2773,16.0,0.3938,4.0,1.1321,20763.0,381.8048,0.28648,9.8934,649.0,525.0,3.0,-831.0,1134.0,15.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,6313.0,155.3651,0.0449404,422.8794,73.0,1.7966,21.0,2.6087,10464.0,128.3429,0.0962983,1.009,834.0,593.0,18.0,535.0,912.0,26.0,2438,0
